ID,HT,AT,HG,AG,TG,RSL,MDATE,RD,HODD,DODD,AODD,YR,CHAMP
EcaXPn1g,Palmeiras,Atletico-MG,2,2,4,1,2015-05-09,1,1.65,3.50,5.31,2015,serie-a
S0P6vnGn,Chapecoense-SC,Coritiba,2,1,3,0,2015-05-09,1,2.10,3.13,3.48,2015,serie-a
0E1qNpoC,Gremio,Ponte Preta,3,3,6,1,2015-05-10,1,1.56,3.62,6.08,2015,serie-a
Aqqzp8hP,Atletico-PR,Internacional,3,0,3,0,2015-05-10,1,2.14,3.17,3.37,2015,serie-a
dtehLOFO,Avai,Santos,1,1,2,1,2015-05-10,1,3.39,3.26,2.08,2015,serie-a
IkdlM40I,Cruzeiro,Corinthians,0,1,1,2,2015-05-10,1,2.75,3.07,2.54,2015,serie-a
MN2uOQV5,Vasco,Goias,0,0,0,1,2015-05-10,1,1.64,3.50,5.35,2015,serie-a
pxz2uS0t,Sport Recife,Figueirense,4,1,5,0,2015-05-10,1,1.70,3.45,4.90,2015,serie-a
S03yP6Ga,Fluminense,Joinville,1,0,1,0,2015-05-10,1,1.57,3.68,5.85,2015,serie-a
WY9SQSom,Sao Paulo,Flamengo RJ,2,1,3,0,2015-05-10,1,2.11,3.22,3.36,2015,serie-a
67CYhoVu,Coritiba,Gremio,2,0,2,0,2015-05-16,2,2.51,3.02,2.85,2015,serie-a
pbBxh5pn,Goias,Atletico-PR,2,0,2,0,2015-05-16,2,2.23,3.07,3.27,2015,serie-a
46KVYspO,Atletico-MG,Fluminense,4,1,5,0,2015-05-17,2,1.97,3.26,3.73,2015,serie-a
6iOAw6Vh,Corinthians,Chapecoense-SC,1,0,1,0,2015-05-17,2,1.59,3.59,5.86,2015,serie-a
AqLRZNUH,Internacional,Avai,1,0,1,0,2015-05-17,2,1.63,3.67,5.23,2015,serie-a
dtHNz4FB,Flamengo RJ,Sport Recife,2,2,4,1,2015-05-17,2,1.61,3.64,5.34,2015,serie-a
EHRIyp05,Ponte Preta,Sao Paulo,1,0,1,0,2015-05-17,2,2.97,3.13,2.36,2015,serie-a
rcJZX1aU,Figueirense,Vasco,0,0,0,1,2015-05-17,2,2.48,3.07,2.83,2015,serie-a
vLAtiPah,Joinville,Palmeiras,0,0,0,1,2015-05-17,2,3.06,3.08,2.33,2015,serie-a
zRSExQpa,Santos,Cruzeiro,1,0,1,0,2015-05-17,2,1.81,3.38,4.25,2015,serie-a
hOEpjqFb,Sao Paulo,Joinville,3,0,3,0,2015-05-23,3,1.42,3.96,7.96,2015,serie-a
rD7cmsaH,Vasco,Internacional,1,1,2,1,2015-05-23,3,1.79,3.34,4.50,2015,serie-a
4Se6oLTT,Cruzeiro,Ponte Preta,1,1,2,1,2015-05-24,3,2.21,3.18,3.20,2015,serie-a
Ew3glNqB,Fluminense,Corinthians,0,0,0,1,2015-05-24,3,2.56,3.04,2.77,2015,serie-a
IPlJ4rUi,Sport Recife,Coritiba,1,0,1,0,2015-05-24,3,1.81,3.34,4.35,2015,serie-a
M361n1EN,Gremio,Figueirense,1,0,1,0,2015-05-24,3,1.49,3.75,6.97,2015,serie-a
QV1Xtuxo,Avai,Flamengo RJ,2,1,3,0,2015-05-24,3,2.63,3.04,2.68,2015,serie-a
vZkF5OEo,Atletico-PR,Atletico-MG,1,0,1,0,2015-05-24,3,3.30,3.22,2.14,2015,serie-a
z1qO32qb,Chapecoense-SC,Santos,1,0,1,0,2015-05-24,3,2.62,3.07,2.68,2015,serie-a
zm4kk3U4,Palmeiras,Goias,0,1,1,2,2015-05-24,3,1.52,3.74,6.49,2015,serie-a
fBacI1bi,Coritiba,Avai,1,2,3,2,2015-05-30,4,1.69,3.48,5.01,2015,serie-a
MHoz10TG,Ponte Preta,Chapecoense-SC,3,1,4,0,2015-05-30,4,1.81,3.39,4.32,2015,serie-a
2y35GuT3,Joinville,Atletico-PR,1,2,3,2,2015-05-31,4,2.31,3.08,3.08,2015,serie-a
4tyu0KrN,Flamengo RJ,Fluminense,2,3,5,2,2015-05-31,4,2.34,3.13,3.01,2015,serie-a
8E31HLDc,Goias,Gremio,1,1,2,1,2015-05-31,4,2.71,2.96,2.67,2015,serie-a
8EsW1tEA,Santos,Sport Recife,2,2,4,1,2015-05-31,4,1.52,3.83,6.21,2015,serie-a
EFMAfb6p,Atletico-MG,Vasco,3,0,3,0,2015-05-31,4,1.41,4.18,7.60,2015,serie-a
EirS2Mb4,Corinthians,Palmeiras,0,2,2,2,2015-05-31,4,2.03,3.16,3.69,2015,serie-a
h6LEgILj,Figueirense,Cruzeiro,2,1,3,0,2015-05-31,4,2.90,3.06,2.45,2015,serie-a
rXZravbT,Internacional,Sao Paulo,0,0,0,1,2015-05-31,4,2.33,3.16,3.01,2015,serie-a
2uBbg9R7,Avai,Atletico-MG,1,4,5,2,2015-06-04,5,3.69,3.31,1.97,2015,serie-a
CAhkGWYK,Chapecoense-SC,Joinville,2,0,2,0,2015-06-04,5,1.66,3.47,5.31,2015,serie-a
je4tIh48,Atletico-PR,Figueirense,1,0,1,0,2015-06-04,5,1.64,3.44,5.56,2015,serie-a
OlCffkC1,Cruzeiro,Flamengo RJ,1,0,1,0,2015-06-04,5,1.82,3.41,4.25,2015,serie-a
tQMkeVde,Gremio,Corinthians,3,1,4,0,2015-06-04,5,2.10,3.06,3.62,2015,serie-a
tS19FarA,Sao Paulo,Santos,3,2,5,0,2015-06-04,5,1.86,3.35,4.10,2015,serie-a
UkJodBsk,Vasco,Ponte Preta,0,3,3,2,2015-06-04,5,2.39,3.08,2.96,2015,serie-a
zTJsciSr,Fluminense,Coritiba,2,0,2,0,2015-06-04,5,1.73,3.41,4.80,2015,serie-a
b3dEEJcG,Palmeiras,Internacional,1,1,2,1,2015-06-05,5,1.88,3.34,4.04,2015,serie-a
Uo3pHCJE,Sport Recife,Goias,1,0,1,0,2015-06-05,5,1.74,3.34,4.78,2015,serie-a
l6EL8lRf,Flamengo RJ,Chapecoense-SC,1,0,1,0,2015-06-06,6,1.73,3.40,4.72,2015,serie-a
MJCT6Se7,Atletico-MG,Cruzeiro,1,3,4,2,2015-06-06,6,1.63,3.66,5.15,2015,serie-a
rgqLAAdr,Santos,Ponte Preta,2,2,4,1,2015-06-06,6,1.91,3.28,3.99,2015,serie-a
phbOS9IQ,Joinville,Corinthians,0,1,1,2,2015-06-07,6,3.80,3.09,2.03,2015,serie-a
QDdgFjlR,Sao Paulo,Gremio,2,0,2,0,2015-06-07,6,1.77,3.36,4.66,2015,serie-a
SdDP78t1,Internacional,Coritiba,2,0,2,0,2015-06-07,6,1.59,3.62,5.66,2015,serie-a
xSfGUVmE,Atletico-PR,Vasco,2,0,2,0,2015-06-07,6,1.64,3.53,5.42,2015,serie-a
GIgKTk3K,Goias,Avai,0,1,1,2,2015-06-08,6,1.77,3.31,4.66,2015,serie-a
MqrP9UBl,Fluminense,Sport Recife,0,0,0,1,2015-06-08,6,1.68,3.50,5.02,2015,serie-a
zNGX5nBD,Figueirense,Palmeiras,2,1,3,0,2015-06-08,6,3.19,3.10,2.25,2015,serie-a
WlWBJ5uD,Atletico-MG,Santos,2,2,4,1,2015-06-11,7,1.49,4.17,5.89,2015,serie-a
n1pjOTQs,Corinthians,Internacional,2,1,3,0,2015-06-13,7,1.75,3.34,4.77,2015,serie-a
OrJcs9XJ,Coritiba,Flamengo RJ,0,1,1,2,2015-06-13,7,2.56,3.03,2.73,2015,serie-a
rTaUymes,Chapecoense-SC,Sao Paulo,0,1,1,2,2015-06-13,7,2.60,3.00,2.74,2015,serie-a
AuVFIPfJ,Avai,Figueirense,1,1,2,1,2015-06-14,7,2.06,3.15,3.60,2015,serie-a
EDy7KoQ6,Gremio,Atletico-PR,2,1,3,0,2015-06-14,7,1.67,3.47,5.18,2015,serie-a
t0waM7ef,Ponte Preta,Goias,0,0,0,1,2015-06-14,7,1.58,3.63,5.78,2015,serie-a
UPZfNmtl,Palmeiras,Fluminense,2,1,3,0,2015-06-14,7,1.76,3.36,4.65,2015,serie-a
xnN1tTnQ,Sport Recife,Joinville,2,1,3,0,2015-06-14,7,1.57,3.64,5.86,2015,serie-a
zNx3LRA0,Vasco,Cruzeiro,1,3,4,2,2015-06-14,7,2.86,3.04,2.48,2015,serie-a
xGlcV2vP,Figueirense,Internacional,0,0,0,1,2015-06-19,8,2.81,3.02,2.54,2015,serie-a
I965ZEjt,Sport Recife,Vasco,2,1,3,0,2015-06-20,8,1.70,3.47,4.89,2015,serie-a
janoY4f6,Flamengo RJ,Atletico-MG,0,2,2,2,2015-06-20,8,2.52,3.20,2.68,2015,serie-a
UqbxzRPg,Santos,Corinthians,1,0,1,0,2015-06-20,8,2.28,3.10,3.15,2015,serie-a
42jkXO9C,Gremio,Palmeiras,1,0,1,0,2015-06-21,8,2.01,3.20,3.72,2015,serie-a
bPkgWrPI,Cruzeiro,Chapecoense-SC,0,1,1,2,2015-06-21,8,1.55,3.64,6.12,2015,serie-a
CW59YY5n,Joinville,Goias,2,1,3,0,2015-06-21,8,2.25,2.98,3.27,2015,serie-a
G0KwverP,Atletico-PR,Coritiba,2,2,4,1,2015-06-21,8,1.89,3.22,4.13,2015,serie-a
MJbYz7Am,Sao Paulo,Avai,1,1,2,1,2015-06-21,8,1.46,4.05,6.57,2015,serie-a
8zctZpu0,Fluminense,Ponte Preta,2,0,2,0,2015-06-25,8,2.04,3.19,3.62,2015,serie-a
63xoYPB3,Chapecoense-SC,Sport Recife,1,1,2,1,2015-06-27,9,1.93,3.24,3.95,2015,serie-a
YcY1B24j,Avai,Gremio,1,2,3,2,2015-06-27,9,3.10,3.05,2.32,2015,serie-a
06HPUj5B,Vasco,Flamengo RJ,1,0,1,0,2015-06-28,9,3.61,3.20,2.03,2015,serie-a
AHOCXhLh,Corinthians,Figueirense,2,1,3,0,2015-06-28,9,1.49,3.73,7.05,2015,serie-a
htEHWCza,Palmeiras,Sao Paulo,4,0,4,0,2015-06-28,9,2.15,3.15,3.36,2015,serie-a
KfUcCrkp,Atletico-MG,Joinville,1,0,1,0,2015-06-28,9,1.22,5.58,12.04,2015,serie-a
n1Mqznsi,Coritiba,Cruzeiro,1,0,1,0,2015-06-28,9,2.72,3.09,2.54,2015,serie-a
QiLmZ5dc,Goias,Fluminense,1,2,3,2,2015-06-28,9,2.29,3.05,3.16,2015,serie-a
vcGTTAKH,Internacional,Santos,1,0,1,0,2015-06-28,9,2.02,3.23,3.63,2015,serie-a
WWCLVWk5,Ponte Preta,Atletico-PR,2,1,3,0,2015-06-28,9,1.82,3.41,4.19,2015,serie-a
6RKXOLYk,Atletico-MG,Coritiba,2,0,2,0,2015-07-02,10,1.33,4.77,8.56,2015,serie-a
bc1Ooqt3,Sport Recife,Internacional,3,0,3,0,2015-07-02,10,1.96,3.25,3.78,2015,serie-a
hK0Sp3e9,Joinville,Flamengo RJ,0,1,1,2,2015-07-02,10,3.09,3.05,2.35,2015,serie-a
nNcKnPQd,Atletico-PR,Sao Paulo,2,1,3,0,2015-07-02,10,2.30,3.12,3.10,2015,serie-a
vHzgW3tG,Palmeiras,Chapecoense-SC,2,0,2,0,2015-07-02,10,1.55,3.75,6.10,2015,serie-a
xhGTP1Jq,Gremio,Cruzeiro,1,0,1,0,2015-07-02,10,1.88,3.30,4.06,2015,serie-a
zqU1UsBS,Vasco,Avai,1,0,1,0,2015-07-02,10,1.89,3.35,4.00,2015,serie-a
hKvcVNeM,Fluminense,Santos,2,1,3,0,2015-07-03,10,2.17,3.21,3.27,2015,serie-a
pfykXqR9,Corinthians,Ponte Preta,2,0,2,0,2015-07-03,10,1.75,3.35,4.74,2015,serie-a
pIJyOuld,Figueirense,Goias,3,1,4,0,2015-07-03,10,2.12,3.04,3.57,2015,serie-a
Yiy1a2A2,Coritiba,Joinville,0,0,0,1,2015-07-04,11,1.63,3.45,5.53,2015,serie-a
bLqBxu3k,Internacional,Atletico-MG,1,3,4,2,2015-07-05,11,2.42,3.27,2.80,2015,serie-a
Crz5bMP8,Goias,Corinthians,0,0,0,1,2015-07-05,11,2.99,2.91,2.48,2015,serie-a
f7P9ctuF,Chapecoense-SC,Vasco,1,0,1,0,2015-07-05,11,1.80,3.25,4.65,2015,serie-a
KzYJzJX1,Avai,Sport Recife,2,2,4,1,2015-07-05,11,2.27,3.15,3.06,2015,serie-a
lnfyqsQL,Santos,Gremio,1,3,4,2,2015-07-05,11,2.14,3.21,3.32,2015,serie-a
pIu7wLmq,Flamengo RJ,Figueirense,1,2,3,2,2015-07-05,11,1.55,3.63,6.31,2015,serie-a
Sxgur1uS,Ponte Preta,Palmeiras,0,2,2,2,2015-07-05,11,3.91,3.30,1.91,2015,serie-a
tpZFyaIe,Cruzeiro,Atletico-PR,2,0,2,0,2015-07-05,11,1.67,3.52,5.11,2015,serie-a
WAaWqNAF,Sao Paulo,Fluminense,0,0,0,1,2015-07-05,11,1.70,3.54,4.79,2015,serie-a
088hkIne,Internacional,Flamengo RJ,1,2,3,2,2015-07-09,12,1.95,3.28,3.86,2015,serie-a
2XSHeK9R,Palmeiras,Avai,3,0,3,0,2015-07-09,12,1.37,4.35,8.31,2015,serie-a
65B0mdH7,Figueirense,Joinville,0,2,2,2,2015-07-09,12,1.76,3.32,4.77,2015,serie-a
8AkqCuf8,Coritiba,Ponte Preta,0,0,0,1,2015-07-09,12,2.17,3.14,3.36,2015,serie-a
fV7dlx21,Atletico-MG,Sport Recife,2,1,3,0,2015-07-09,12,1.39,4.34,7.55,2015,serie-a
GzgiAJOK,Chapecoense-SC,Gremio,1,0,1,0,2015-07-09,12,2.70,2.93,2.72,2015,serie-a
MH9ljbXl,Vasco,Sao Paulo,0,4,4,2,2015-07-09,12,3.94,3.20,1.96,2015,serie-a
n1lmBa9E,Goias,Santos,4,1,5,0,2015-07-09,12,2.46,3.02,2.91,2015,serie-a
4tFqivIr,Fluminense,Cruzeiro,1,0,1,0,2015-07-10,12,2.58,3.13,2.72,2015,serie-a
8ATDd0fL,Corinthians,Atletico-PR,2,0,2,0,2015-07-10,12,1.54,3.65,6.49,2015,serie-a
08UN4cnr,Santos,Figueirense,3,0,3,0,2015-07-11,13,1.53,3.78,6.13,2015,serie-a
nPWZ1eW0,Gremio,Vasco,2,0,2,0,2015-07-11,13,1.39,4.15,8.48,2015,serie-a
6Rny0Z0D,Avai,Chapecoense-SC,2,1,3,0,2015-07-12,13,2.52,2.93,2.92,2015,serie-a
8YXV2yHf,Flamengo RJ,Corinthians,0,3,3,2,2015-07-12,13,2.42,2.98,3.05,2015,serie-a
EBYR3H1l,Ponte Preta,Atletico-MG,0,2,2,2,2015-07-12,13,2.79,3.22,2.43,2015,serie-a
EVhi6ANn,Joinville,Internacional,0,2,2,2,2015-07-12,13,2.25,3.08,3.25,2015,serie-a
fRie9wvR,Sao Paulo,Coritiba,3,1,4,0,2015-07-12,13,1.50,3.79,6.58,2015,serie-a
KUzJOIwE,Atletico-PR,Fluminense,1,2,3,2,2015-07-12,13,1.96,3.26,3.81,2015,serie-a
SzlX0Fo7,Cruzeiro,Goias,1,0,1,0,2015-07-12,13,1.54,3.72,6.18,2015,serie-a
W63n7j8t,Sport Recife,Palmeiras,2,2,4,1,2015-07-12,13,2.42,3.21,2.82,2015,serie-a
rBp82SMB,Flamengo RJ,Gremio,1,0,1,0,2015-07-18,14,2.27,3.01,3.25,2015,serie-a
td3B1nxI,Internacional,Goias,2,1,3,0,2015-07-18,14,1.91,3.25,4.04,2015,serie-a
0ne33875,Fluminense,Vasco,1,2,3,2,2015-07-19,14,1.67,3.49,5.06,2015,serie-a
E91JaQ6U,Figueirense,Coritiba,0,0,0,1,2015-07-19,14,2.06,3.16,3.61,2015,serie-a
EqYPK9xt,Atletico-PR,Chapecoense-SC,1,0,1,0,2015-07-19,14,2.00,3.16,3.80,2015,serie-a
hMie5Uxg,Corinthians,Atletico-MG,1,0,1,0,2015-07-19,14,2.35,3.14,2.96,2015,serie-a
hzXTJTin,Sport Recife,Sao Paulo,2,0,2,0,2015-07-19,14,2.33,3.20,2.98,2015,serie-a
Meda4lha,Palmeiras,Santos,1,0,1,0,2015-07-19,14,1.70,3.53,4.76,2015,serie-a
ncWXIm7h,Joinville,Ponte Preta,1,1,2,1,2015-07-19,14,2.68,3.03,2.65,2015,serie-a
zJ2F06iO,Cruzeiro,Avai,1,1,2,1,2015-07-19,14,1.41,4.21,7.50,2015,serie-a
SG3P83qo,Avai,Atletico-PR,1,2,3,2,2015-07-25,15,2.25,3.17,3.12,2015,serie-a
00zxI7Mb,Sao Paulo,Cruzeiro,1,0,1,0,2015-07-26,15,1.98,3.28,3.76,2015,serie-a
8WMhEPLN,Gremio,Sport Recife,1,1,2,1,2015-07-26,15,1.55,3.78,6.06,2015,serie-a
jeCcDqyU,Atletico-MG,Figueirense,1,0,1,0,2015-07-26,15,1.26,5.17,10.59,2015,serie-a
KAjBW6yh,Goias,Flamengo RJ,0,1,1,2,2015-07-26,15,2.52,3.05,2.84,2015,serie-a
MFOpGoiB,Ponte Preta,Internacional,0,0,0,1,2015-07-26,15,2.09,3.18,3.47,2015,serie-a
rPPtHRy5,Santos,Joinville,2,0,2,0,2015-07-26,15,1.55,3.77,5.97,2015,serie-a
tKi7XnMo,Coritiba,Corinthians,1,1,2,1,2015-07-26,15,2.82,2.99,2.58,2015,serie-a
UuOlF56H,Vasco,Palmeiras,1,4,5,2,2015-07-26,15,2.93,3.10,2.39,2015,serie-a
xnoGVQjb,Chapecoense-SC,Fluminense,2,1,3,0,2015-07-26,15,2.12,3.16,3.41,2015,serie-a
GxpKUp64,Corinthians,Vasco,3,0,3,0,2015-07-30,16,1.38,4.24,8.39,2015,serie-a
zsT2MMDp,Atletico-MG,Sao Paulo,3,1,4,0,2015-07-30,16,1.64,3.62,5.11,2015,serie-a
MZnSSOzH,Fluminense,Gremio,1,0,1,0,2015-08-01,16,2.14,3.09,3.45,2015,serie-a
4bxXRrjN,Flamengo RJ,Santos,2,2,4,1,2015-08-02,16,1.89,3.34,3.95,2015,serie-a
AaqOT4LA,Palmeiras,Atletico-PR,0,1,1,2,2015-08-02,16,1.49,3.93,6.49,2015,serie-a
EXR6LtTj,Figueirense,Ponte Preta,3,1,4,0,2015-08-02,16,2.16,3.13,3.33,2015,serie-a
Gx6kpQ5i,Coritiba,Goias,1,1,2,1,2015-08-02,16,1.91,3.19,4.09,2015,serie-a
O29cr4z4,Joinville,Avai,2,0,2,0,2015-08-02,16,2.35,3.09,3.02,2015,serie-a
rkyyR25T,Internacional,Chapecoense-SC,0,0,0,1,2015-08-02,16,1.63,3.48,5.54,2015,serie-a
UuAgqpLc,Sport Recife,Cruzeiro,0,0,0,1,2015-08-02,16,2.18,3.18,3.24,2015,serie-a
04ItYJCd,Avai,Fluminense,1,0,1,0,2015-08-08,17,2.41,3.15,2.88,2015,serie-a
2g81sOkA,Sao Paulo,Corinthians,1,1,2,1,2015-08-09,17,2.29,3.01,3.20,2015,serie-a
2Tx6vMZS,Vasco,Joinville,0,0,0,1,2015-08-09,17,1.84,3.25,4.38,2015,serie-a
86w2u2KM,Ponte Preta,Flamengo RJ,1,0,1,0,2015-08-09,17,2.54,3.09,2.75,2015,serie-a
AZaXfsK9,Chapecoense-SC,Figueirense,2,2,4,1,2015-08-09,17,1.85,3.19,4.36,2015,serie-a
lKBOd3kc,Atletico-PR,Sport Recife,1,1,2,1,2015-08-09,17,1.79,3.41,4.38,2015,serie-a
MDJxZacj,Cruzeiro,Palmeiras,2,1,3,0,2015-08-09,17,2.04,3.17,3.64,2015,serie-a
SAASeN43,Goias,Atletico-MG,0,0,0,1,2015-08-09,17,2.93,3.16,2.36,2015,serie-a
UFvbtr5G,Santos,Coritiba,3,0,3,0,2015-08-09,17,1.51,3.89,6.25,2015,serie-a
vkUXZurp,Gremio,Internacional,5,0,5,0,2015-08-09,17,1.82,3.37,4.33,2015,serie-a
0Mm6t3MD,Coritiba,Palmeiras,2,1,3,0,2015-08-13,18,2.87,3.10,2.44,2015,serie-a
AXKDzDYf,Flamengo RJ,Atletico-PR,3,2,5,0,2015-08-13,18,1.82,3.40,4.23,2015,serie-a
dlNPXAID,Figueirense,Sao Paulo,0,2,2,2,2015-08-13,18,2.95,3.12,2.38,2015,serie-a
E5R4xZ3r,Santos,Vasco,1,0,1,0,2015-08-13,18,1.39,4.40,7.57,2015,serie-a
lOJHZWm1,Internacional,Fluminense,1,0,1,0,2015-08-13,18,2.02,3.22,3.62,2015,serie-a
M93yf1ZF,Corinthians,Sport Recife,4,3,7,0,2015-08-13,18,1.53,3.79,6.18,2015,serie-a
vDnAuNyK,Goias,Chapecoense-SC,0,0,0,1,2015-08-13,18,1.79,3.24,4.69,2015,serie-a
hdQ8ygJl,Ponte Preta,Avai,2,0,2,0,2015-08-14,18,1.63,3.58,5.30,2015,serie-a
nwnEvsiQ,Joinville,Cruzeiro,3,0,3,0,2015-08-14,18,3.26,3.01,2.26,2015,serie-a
roJLYj37,Atletico-MG,Gremio,0,2,2,2,2015-08-14,18,1.73,3.42,4.77,2015,serie-a
Sd7mgt6J,Atletico-PR,Santos,0,0,0,1,2015-08-15,19,2.33,3.17,2.97,2015,serie-a
vyRhXbq0,Vasco,Coritiba,0,1,1,2,2015-08-15,19,2.17,3.14,3.32,2015,serie-a
EgJ5UdTI,Avai,Corinthians,1,2,3,2,2015-08-16,19,3.07,3.09,2.33,2015,serie-a
IRPdWIb6,Gremio,Joinville,2,1,3,0,2015-08-16,19,1.38,4.28,8.34,2015,serie-a
lnYuz1as,Sao Paulo,Goias,0,3,3,2,2015-08-16,19,1.58,3.65,5.75,2015,serie-a
pERlYvUg,Fluminense,Figueirense,2,1,3,0,2015-08-16,19,1.65,3.50,5.31,2015,serie-a
QsQjh0LP,Sport Recife,Ponte Preta,1,1,2,1,2015-08-16,19,1.81,3.43,4.26,2015,serie-a
WANpZKEm,Palmeiras,Flamengo RJ,4,2,6,0,2015-08-16,19,1.96,3.29,3.76,2015,serie-a
WO2JmKTt,Chapecoense-SC,Atletico-MG,2,1,3,0,2015-08-16,19,3.14,3.16,2.25,2015,serie-a
z3K1VxEC,Cruzeiro,Internacional,0,0,0,1,2015-08-16,19,1.73,3.40,4.84,2015,serie-a
lMlk1wbt,Goias,Vasco,3,0,3,0,2015-08-22,20,1.66,3.55,5.16,2015,serie-a
vk6Robbg,Santos,Avai,5,2,7,0,2015-08-22,20,1.39,4.32,7.67,2015,serie-a
04fzpxT5,Flamengo RJ,Sao Paulo,2,1,3,0,2015-08-23,20,1.94,3.32,3.82,2015,serie-a
8UcrrGcI,Atletico-MG,Palmeiras,2,1,3,0,2015-08-23,20,1.61,3.74,5.24,2015,serie-a
AF1Nnvqm,Corinthians,Cruzeiro,3,0,3,0,2015-08-23,20,1.96,3.21,3.87,2015,serie-a
E7bvqdrC,Internacional,Atletico-PR,2,0,2,0,2015-08-23,20,1.87,3.28,4.15,2015,serie-a
Iu5VpIDa,Ponte Preta,Gremio,0,0,0,1,2015-08-23,20,2.49,3.09,2.82,2015,serie-a
nD2N5JkP,Coritiba,Chapecoense-SC,1,0,1,0,2015-08-23,20,1.92,3.20,4.11,2015,serie-a
nLdnszDO,Figueirense,Sport Recife,2,1,3,0,2015-08-23,20,2.11,3.21,3.43,2015,serie-a
rqlg0cDn,Joinville,Fluminense,2,1,3,0,2015-08-23,20,2.53,3.06,2.80,2015,serie-a
nyoAdFCB,Vasco,Figueirense,0,1,1,2,2015-08-29,21,2.04,3.13,3.72,2015,serie-a
8jZIfgsO,Cruzeiro,Santos,0,1,1,2,2015-08-30,21,2.03,3.23,3.62,2015,serie-a
dnESEdSu,Atletico-PR,Goias,3,0,3,0,2015-08-30,21,1.96,3.24,3.89,2015,serie-a
dnhcaHSh,Sao Paulo,Ponte Preta,3,0,3,0,2015-08-30,21,1.75,3.44,4.64,2015,serie-a
hE7yDzch,Chapecoense-SC,Corinthians,1,3,4,2,2015-08-30,21,2.48,2.95,2.98,2015,serie-a
I1t6cec5,Fluminense,Atletico-MG,1,2,3,2,2015-08-30,21,2.70,3.23,2.51,2015,serie-a
KQxNgDdU,Avai,Internacional,3,0,3,0,2015-08-30,21,2.82,3.11,2.48,2015,serie-a
QRqEeZRH,Gremio,Coritiba,0,0,0,1,2015-08-30,21,1.51,3.76,6.61,2015,serie-a
vBs2byra,Palmeiras,Joinville,3,2,5,0,2015-08-30,21,1.42,4.12,7.48,2015,serie-a
zwDWDGsn,Sport Recife,Flamengo RJ,0,1,1,2,2015-08-30,21,2.14,3.31,3.23,2015,serie-a
bJMLiQQq,Internacional,Vasco,6,0,6,0,2015-09-03,22,1.50,3.82,6.58,2015,serie-a
hfyPjptj,Atletico-MG,Atletico-PR,0,1,1,2,2015-09-03,22,1.41,4.32,7.37,2015,serie-a
Mgah9hdH,Flamengo RJ,Avai,3,0,3,0,2015-09-03,22,1.58,3.73,5.72,2015,serie-a
ngIFD7m3,Goias,Palmeiras,1,0,1,0,2015-09-03,22,2.31,3.10,3.09,2015,serie-a
tGHJCR29,Joinville,Sao Paulo,0,0,0,1,2015-09-03,22,2.82,3.15,2.45,2015,serie-a
vV9mAYtB,Ponte Preta,Cruzeiro,1,2,3,2,2015-09-03,22,2.28,3.10,3.10,2015,serie-a
W46uCfCb,Corinthians,Fluminense,2,0,2,0,2015-09-03,22,1.76,3.35,4.69,2015,serie-a
YkEBEmYd,Coritiba,Sport Recife,0,0,0,1,2015-09-03,22,1.97,3.27,3.76,2015,serie-a
QR5qBER4,Santos,Chapecoense-SC,3,1,4,0,2015-09-04,22,1.47,3.92,6.87,2015,serie-a
WpzTk4ed,Figueirense,Gremio,0,2,2,2,2015-09-04,22,2.52,2.98,2.90,2015,serie-a
63lB2su2,Avai,Coritiba,0,2,2,2,2015-09-06,23,2.11,3.14,3.48,2015,serie-a
fJsgRQH2,Atletico-PR,Joinville,0,0,0,1,2015-09-06,23,1.53,3.74,6.39,2015,serie-a
GY9W9PnS,Fluminense,Flamengo RJ,1,3,4,2,2015-09-06,23,3.23,3.14,2.21,2015,serie-a
GYV1P4nF,Chapecoense-SC,Ponte Preta,0,0,0,1,2015-09-06,23,1.95,3.22,3.95,2015,serie-a
K6GNBoIF,Sao Paulo,Internacional,2,0,2,0,2015-09-06,23,2.18,3.25,3.24,2015,serie-a
pl0243Ak,Gremio,Goias,2,1,3,0,2015-09-06,23,1.73,3.35,4.97,2015,serie-a
SCk73NPe,Cruzeiro,Figueirense,5,1,6,0,2015-09-06,23,1.50,3.81,6.76,2015,serie-a
xrBSA5XL,Palmeiras,Corinthians,3,3,6,1,2015-09-06,23,2.16,3.19,3.31,2015,serie-a
Y9tcQpX8,Sport Recife,Santos,1,1,2,1,2015-09-06,23,2.16,3.28,3.21,2015,serie-a
YDdb5qeq,Vasco,Atletico-MG,1,2,3,2,2015-09-06,23,4.65,3.63,1.70,2015,serie-a
fuJTw418,Coritiba,Fluminense,1,1,2,1,2015-09-10,24,2.17,3.11,3.37,2015,serie-a
hzuoFKO7,Figueirense,Atletico-PR,1,1,2,1,2015-09-10,24,2.48,3.04,2.89,2015,serie-a
ObZ9NrHR,Santos,Sao Paulo,3,0,3,0,2015-09-10,24,2.11,3.21,3.42,2015,serie-a
pAywHtfe,Internacional,Palmeiras,1,0,1,0,2015-09-10,24,1.79,3.44,4.42,2015,serie-a
Q7LyJ2Pr,Ponte Preta,Vasco,0,1,1,2,2015-09-10,24,1.73,3.44,4.82,2015,serie-a
Uyz6OO1L,Corinthians,Gremio,1,1,2,1,2015-09-10,24,1.88,3.22,4.24,2015,serie-a
vXzsG091,Atletico-MG,Avai,2,0,2,0,2015-09-10,24,1.26,5.45,10.38,2015,serie-a
25MyxrWK,Joinville,Chapecoense-SC,0,0,0,1,2015-09-11,24,2.35,2.99,3.14,2015,serie-a
